X Position,Angle (deg),Height (mm)
15.825,6.357148,-31.705287
15.588,6.363052,-31.734731
15.348,6.363052,-31.734731
15.116,6.368956,-31.764175
14.886,6.363052,-31.734731
14.649,6.363052,-31.734731
14.402,6.363052,-31.734731
14.158,6.363052,-31.734731
13.918,6.363052,-31.734731
13.669,6.357148,-31.705287
13.429,6.351245,-31.675843
13.191,6.357148,-31.705287
12.96,6.357148,-31.705287
12.725,6.357148,-31.705287
12.482,6.363052,-31.734731
12.239,6.351245,-31.675843
11.998,6.351245,-31.675843
11.754,6.345341,-31.646399
11.514,6.357148,-31.705287
11.276,6.368956,-31.764175
11.045,7.496571,-37.387977
10.811,7.514282,-37.476309
10.573,7.514282,-37.476309
10.326,7.508378,-37.446865
10.086,7.514282,-37.476309
9.841,7.514282,-37.476309
9.595,7.514282,-37.476309
9.358,7.520185,-37.505753
9.123,7.520185,-37.505753
8.89,7.508378,-37.446865
8.654,7.514282,-37.476309
8.405,7.514282,-37.476309
8.16,7.514282,-37.476309
7.918,7.514282,-37.476309
7.676,7.514282,-37.476309
7.438,7.520185,-37.505753
7.202,7.514282,-37.476309
6.974,7.520185,-37.505753
6.738,7.514282,-37.476309
6.496,7.514282,-37.476309
6.253,7.514282,-37.476309
6.012,7.514282,-37.476309
5.766,7.520185,-37.505753
6.526,6.245511,-37.708511
6.763,6.240604,-37.678884
7.01,6.245511,-37.708511
7.253,6.245511,-37.708511
7.494,6.245511,-37.708511
7.733,6.245511,-37.708511
7.966,6.240604,-37.678884
8.208,6.245511,-37.708511
8.445,6.245511,-37.708511
8.682,6.245511,-37.708511
8.921,6.245511,-37.708511
9.166,6.240604,-37.678884
9.41,6.240604,-37.678884
9.652,6.240604,-37.678884
9.888,6.245511,-37.708511
10.128,6.250418,-37.738137
10.365,6.250418,-37.738137
10.603,6.245511,-37.708511
10.84,6.245511,-37.708511
11.087,6.23079,-37.619631
11.33,5.298478,-31.990611
11.57,5.273943,-31.842479
11.806,5.273943,-31.842479
12.04,5.27885,-31.872105
12.28,5.27885,-31.872105
12.52,5.273943,-31.842479
12.755,5.27885,-31.872105
13.002,5.27885,-31.872105
13.252,5.273943,-31.842479
13.495,5.273943,-31.842479
13.74,5.288664,-31.931358
13.976,5.288664,-31.931358
14.221,5.27885,-31.872105
14.449,5.288664,-31.931358
14.683,5.283757,-31.901732
14.927,5.288664,-31.931358
15.172,5.283757,-31.901732
15.418,5.288664,-31.931358
15.662,5.283757,-31.901732
15.899,5.288664,-31.931358
16.145,5.293571,-31.960984
16.377,5.293571,-31.960984
16.606,5.293571,-31.960984
16.843,5.283757,-31.901732
17.091,5.283757,-31.901732
17.336,5.288664,-31.931358
17.58,5.283757,-31.901732
17.818,5.283757,-31.901732
18.063,5.283757,-31.901732
18.298,5.27885,-31.872105
18.527,5.288664,-31.931358
18.757,5.283757,-31.901732
19.004,5.288664,-31.931358
19.247,5.283757,-31.901732
19.493,5.283757,-31.901732
19.736,5.27885,-31.872105
19.973,5.283757,-31.901732
20.214,5.283757,-31.901732
20.444,5.283757,-31.901732
20.678,5.283757,-31.901732
20.921,5.283757,-31.901732
21.165,5.283757,-31.901732
21.409,5.283757,-31.901732
21.652,5.27885,-31.872105
21.894,5.27885,-31.872105
22.13,5.27885,-31.872105
22.358,5.283757,-31.901732
22.594,5.283757,-31.901732
22.831,5.283757,-31.901732
23.079,5.283757,-31.901732
23.331,5.283757,-31.901732
23.576,5.283757,-31.901732
23.817,5.293571,-31.960984
24.051,5.283757,-31.901732
24.284,5.283757,-31.901732
24.52,5.288664,-31.931358
24.754,5.283757,-31.901732
25,5.283757,-31.901732
25.241,5.283757,-31.901732
25.484,5.283757,-31.901732
25.732,5.283757,-31.901732
25.968,5.283757,-31.901732
26.206,5.27885,-31.872105
26.442,5.27885,-31.872105
26.678,5.283757,-31.901732
26.921,5.288664,-31.931358
27.166,5.288664,-31.931358
27.41,5.283757,-31.901732
27.65,5.283757,-31.901732
27.885,5.27885,-31.872105
28.126,5.27885,-31.872105
28.361,5.288664,-31.931358
28.598,5.283757,-31.901732
28.836,5.283757,-31.901732
29.084,5.283757,-31.901732
29.33,5.27885,-31.872105
29.574,5.283757,-31.901732
29.816,5.283757,-31.901732
30.048,5.273943,-31.842479
30.285,5.27885,-31.872105
30.518,5.27885,-31.872105
30.753,5.288664,-31.931358
31.003,5.283757,-31.901732
31.247,5.283757,-31.901732
31.494,5.283757,-31.901732
31.737,5.283757,-31.901732
31.962,5.283757,-31.901732
32.202,5.283757,-31.901732
32.44,5.27885,-31.872105
32.673,5.27885,-31.872105
32.917,5.283757,-31.901732
33.159,5.283757,-31.901732
33.407,5.27885,-31.872105
33.647,5.27885,-31.872105
33.875,5.27885,-31.872105
34.115,5.283757,-31.901732
34.352,5.283757,-31.901732
34.588,5.273943,-31.842479
34.826,5.27885,-31.872105
35.076,5.273943,-31.842479
35.321,5.273943,-31.842479
35.561,5.273943,-31.842479
35.793,5.269037,-31.812852
36.027,5.27885,-31.872105
36.267,5.269037,-31.812852
36.502,5.273943,-31.842479
36.739,5.273943,-31.842479
36.99,5.273943,-31.842479
37.239,5.269037,-31.812852
37.486,5.273943,-31.842479
37.721,5.27885,-31.872105
37.954,5.27885,-31.872105
38.19,5.283757,-31.901732
38.429,5.27885,-31.872105
38.664,5.273943,-31.842479
38.904,5.283757,-31.901732
39.15,5.283757,-31.901732
39.394,5.27885,-31.872105
39.636,5.27885,-31.872105
39.87,5.27885,-31.872105
40.106,5.26413,-31.783226
40.345,6.270046,-37.856643
40.583,6.284766,-37.945522
40.817,6.289673,-37.975148
41.061,6.304394,-38.064028
41.31,6.314208,-38.12328
41.55,6.324022,-38.182533
41.785,6.333835,-38.241786
42.018,6.343649,-38.301039
42.261,6.363277,-38.419545
42.499,6.373091,-38.478798
42.736,6.382904,-38.53805
42.984,6.402532,-38.656556
43.227,6.407439,-38.686183
43.466,6.412346,-38.715809
43.7,6.42216,-38.775062
43.934,6.579181,-39.723107
44.177,6.569367,-39.663855
44.413,6.559553,-39.604602
44.648,6.56446,-39.634228
44.887,6.559553,-39.604602
45.132,6.559553,-39.604602
45.382,6.549739,-39.545349
45.616,6.539925,-39.486096
45.846,6.530112,-39.426843
46.086,6.510484,-39.308337
46.323,6.50067,-39.249085
46.564,6.485949,-39.160205
46.801,6.476136,-39.100952
47.049,6.461415,-39.012073
47.294,6.446694,-38.923194
47.531,6.431973,-38.834315
47.764,6.42216,-38.775062
48.003,6.407439,-38.686183
48.245,6.397625,-38.62693
48.485,6.387811,-38.567677
48.721,6.377998,-38.508424
48.967,6.368184,-38.449171
49.212,6.35837,-38.389918
49.453,6.348556,-38.330665
49.687,6.343649,-38.301039
49.92,6.338742,-38.271413
50.162,6.324022,-38.182533
50.402,6.314208,-38.12328
50.639,6.304394,-38.064028
50.88,6.29458,-38.004775
51.125,6.299487,-38.034401
51.369,6.284766,-37.945522
51.607,6.279859,-37.915896
51.84,6.284766,-37.945522
52.081,6.274952,-37.886269
52.319,6.270046,-37.856643
52.558,6.270046,-37.856643
52.794,6.260232,-37.79739
53.042,6.255325,-37.767763
53.287,6.255325,-37.767763
53.526,6.245511,-37.708511
53.761,6.245511,-37.708511
53.996,6.240604,-37.678884
54.239,6.240604,-37.678884
54.482,6.240604,-37.678884
54.719,6.235697,-37.649258
54.97,6.235697,-37.649258
55.217,6.225883,-37.590005
55.464,6.23079,-37.619631
55.701,6.225883,-37.590005
55.928,6.23079,-37.619631
56.166,6.23079,-37.619631
56.406,6.235697,-37.649258
56.641,6.23079,-37.619631
56.885,6.23079,-37.619631
57.133,6.240604,-37.678884
57.381,6.240604,-37.678884
57.621,6.240604,-37.678884
57.853,6.245511,-37.708511
58.088,6.255325,-37.767763
58.325,6.260232,-37.79739
58.563,6.270046,-37.856643
58.801,6.270046,-37.856643
59.053,6.284766,-37.945522
59.303,6.284766,-37.945522
59.544,6.29458,-38.004775
59.782,6.299487,-38.034401
60.011,6.309301,-38.093654
60.247,6.309301,-38.093654
60.483,6.324022,-38.182533
60.718,6.328928,-38.21216
60.969,6.343649,-38.301039
61.219,6.348556,-38.330665
61.464,6.35837,-38.389918
61.704,6.373091,-38.478798
61.932,6.382904,-38.53805
62.17,6.387811,-38.567677
62.407,6.402532,-38.656556
62.642,6.407439,-38.686183
62.887,6.427067,-38.804688
63.137,6.441787,-38.893568
63.386,6.451601,-38.95282
63.627,6.461415,-39.012073
63.859,6.471229,-39.071326
64.095,6.481043,-39.130579
64.329,6.50067,-39.249085
64.566,6.515391,-39.337964
64.806,6.530112,-39.426843
65.06,6.544832,-39.515722
65.317,6.554646,-39.574975
65.56,6.56446,-39.634228
65.799,6.584088,-39.752734
66.04,6.593901,-39.811987
66.263,6.603715,-39.871239
66.498,6.613529,-39.930492
66.73,6.618436,-39.960119
66.981,6.623343,-39.989745
67.227,6.633157,-40.048998
67.472,6.633157,-40.048998
67.705,6.64297,-40.108251
67.929,6.64297,-40.108251
68.167,6.633157,-40.048998
68.407,6.490856,-39.189832
68.64,6.417253,-38.745435
68.886,6.328928,-38.21216
69.137,5.27885,-31.872105
69.388,5.273943,-31.842479
69.632,5.283757,-31.901732
69.861,5.27885,-31.872105
70.094,5.283757,-31.901732
70.33,5.273943,-31.842479
70.565,5.27885,-31.872105
70.804,5.283757,-31.901732
71.057,5.273943,-31.842479
71.306,5.283757,-31.901732
71.547,5.283757,-31.901732
71.781,5.283757,-31.901732
72.01,5.273943,-31.842479
72.248,5.27885,-31.872105
72.485,5.27885,-31.872105
72.719,5.283757,-31.901732
72.969,5.27885,-31.872105
73.218,5.283757,-31.901732
73.462,5.27885,-31.872105
73.701,5.27885,-31.872105
73.924,5.27885,-31.872105
74.166,5.273943,-31.842479
74.404,5.27885,-31.872105
74.639,5.27885,-31.872105
74.883,5.273943,-31.842479
75.133,5.27885,-31.872105
75.379,5.27885,-31.872105
75.617,5.27885,-31.872105
75.842,5.273943,-31.842479
76.075,5.273943,-31.842479
76.311,5.273943,-31.842479
76.548,5.269037,-31.812852
76.782,5.27885,-31.872105
77.039,5.269037,-31.812852
77.293,5.273943,-31.842479
77.537,5.273943,-31.842479
77.775,5.283757,-31.901732
78.006,5.27885,-31.872105
78.239,5.283757,-31.901732
78.475,5.273943,-31.842479
78.708,5.273943,-31.842479
78.957,5.269037,-31.812852
79.21,5.273943,-31.842479
79.462,5.269037,-31.812852
79.707,5.273943,-31.842479
79.942,5.269037,-31.812852
80.181,5.27885,-31.872105
80.41,5.283757,-31.901732
80.641,5.27885,-31.872105
80.89,5.273943,-31.842479
81.14,5.273943,-31.842479
81.387,5.273943,-31.842479
81.628,5.27885,-31.872105
81.859,5.27885,-31.872105
82.103,5.27885,-31.872105
82.338,5.273943,-31.842479
82.566,5.273943,-31.842479
82.802,5.273943,-31.842479
83.053,5.283757,-31.901732
83.297,6.176814,-37.293741
83.534,6.23079,-37.619631
83.764,6.235697,-37.649258
83.987,6.23079,-37.619631
84.225,6.235697,-37.649258
84.464,6.235697,-37.649258
84.709,6.235697,-37.649258
84.97,6.235697,-37.649258
85.214,6.240604,-37.678884
85.458,6.235697,-37.649258
85.7,6.240604,-37.678884
85.938,6.240604,-37.678884
86.183,6.235697,-37.649258
86.415,6.235697,-37.649258
86.643,6.235697,-37.649258
86.892,6.240604,-37.678884
87.137,6.240604,-37.678884
87.381,6.240604,-37.678884
87.623,6.240604,-37.678884
87.853,6.240604,-37.678884
88.097,6.240604,-37.678884
88.32,6.245511,-37.708511
88.55,6.240604,-37.678884
88.786,6.240604,-37.678884
89.037,6.245511,-37.708511
89.28,6.240604,-37.678884
89.485,6.240604,-37.678884
89.651,6.235697,-37.649258
88.659,4.903764,-37.845787
88.413,4.907623,-37.875569
88.167,4.907623,-37.875569
87.929,4.903764,-37.845787
87.691,4.907623,-37.875569
87.452,4.903764,-37.845787
87.212,4.903764,-37.845787
86.974,4.903764,-37.845787
86.733,4.903764,-37.845787
86.488,4.907623,-37.875569
86.249,4.903764,-37.845787
86.01,4.903764,-37.845787
85.774,4.903764,-37.845787
85.535,4.907623,-37.875569
85.295,4.907623,-37.875569
85.056,4.903764,-37.845787
84.822,4.903764,-37.845787
84.59,4.899905,-37.816006
84.343,4.903764,-37.845787
84.099,4.899905,-37.816006
83.858,4.903764,-37.845787
83.618,4.907623,-37.875569
83.377,4.880611,-37.667101
83.138,4.842023,-37.36929
82.901,4.151298,-32.038478
82.66,4.147439,-32.008697
82.418,4.147439,-32.008697
82.176,4.151298,-32.038478
81.934,4.147439,-32.008697
81.697,4.147439,-32.008697
81.459,4.147439,-32.008697
81.219,4.151298,-32.038478
80.985,4.151298,-32.038478
80.745,4.151298,-32.038478
80.503,4.155157,-32.068259
80.258,4.147439,-32.008697
80.017,4.155157,-32.068259
79.781,4.147439,-32.008697
79.543,4.147439,-32.008697
79.304,4.147439,-32.008697
79.065,4.14358,-31.978916
78.828,4.147439,-32.008697
78.587,4.147439,-32.008697
78.342,4.151298,-32.038478
78.1,4.147439,-32.008697
77.863,4.147439,-32.008697
77.625,4.147439,-32.008697
77.383,4.14358,-31.978916
77.142,4.14358,-31.978916
76.908,4.14358,-31.978916
76.67,4.14358,-31.978916
76.427,4.147439,-32.008697
76.183,4.14358,-31.978916
75.943,4.14358,-31.978916
75.704,4.147439,-32.008697
75.464,4.147439,-32.008697
75.224,4.147439,-32.008697
74.987,4.147439,-32.008697
74.75,4.147439,-32.008697
74.513,4.151298,-32.038478
74.272,4.151298,-32.038478
74.023,4.147439,-32.008697
73.785,4.147439,-32.008697
73.544,4.147439,-32.008697
73.304,4.151298,-32.038478
73.065,4.151298,-32.038478
72.83,4.147439,-32.008697
72.584,4.151298,-32.038478
72.341,4.151298,-32.038478
72.102,4.147439,-32.008697
71.863,4.151298,-32.038478
71.625,4.151298,-32.038478
71.384,4.151298,-32.038478
71.145,4.151298,-32.038478
70.912,4.151298,-32.038478
70.675,4.151298,-32.038478
70.426,4.151298,-32.038478
70.185,4.147439,-32.008697
69.947,4.147439,-32.008697
69.71,4.151298,-32.038478
69.471,4.151298,-32.038478
69.23,4.151298,-32.038478
68.999,4.155157,-32.068259
68.759,4.147439,-32.008697
68.517,4.147439,-32.008697
68.273,4.151298,-32.038478
68.032,4.147439,-32.008697
67.792,4.151298,-32.038478
67.552,4.151298,-32.038478
67.313,4.147439,-32.008697
67.076,5.088986,-39.275279
66.842,5.127574,-39.57309
66.602,5.235621,-40.40696
66.356,5.23948,-40.436741
66.114,5.247197,-40.496303
65.871,5.227903,-40.347398
65.633,5.220186,-40.287835
65.395,5.224044,-40.317617
65.154,5.212468,-40.228273
64.921,5.200892,-40.13893
64.683,5.197033,-40.109149
64.439,5.189315,-40.049587
64.193,5.177739,-39.960244
63.952,5.162304,-39.841119
63.711,5.154586,-39.781557
63.47,5.146868,-39.721995
63.229,5.139151,-39.662433
62.997,5.131433,-39.602871
62.762,5.119857,-39.513528
62.523,5.112139,-39.453965
62.278,5.096704,-39.334841
62.035,5.092845,-39.30506
61.794,5.081269,-39.215717
61.554,5.073551,-39.156155
61.316,5.073551,-39.156155
61.081,5.065834,-39.096593
60.846,5.058116,-39.03703
60.607,5.050398,-38.977468
60.362,5.038822,-38.888125
60.116,5.027246,-38.798782
59.871,5.019528,-38.73922
59.632,5.019528,-38.73922
59.392,5.01181,-38.679657
59.154,5.000234,-38.590314
58.923,4.992516,-38.530752
58.686,4.992516,-38.530752
58.44,4.988658,-38.500971
58.192,4.988658,-38.500971
57.952,4.977081,-38.411628
57.712,4.973222,-38.381847
57.471,4.969364,-38.352066
57.23,4.973222,-38.381847
56.997,4.969364,-38.352066
56.764,4.969364,-38.352066
56.521,4.969364,-38.352066
56.276,4.965505,-38.322285
56.035,4.965505,-38.322285
55.794,4.965505,-38.322285
55.553,4.965505,-38.322285
55.313,4.965505,-38.322285
55.078,4.965505,-38.322285
54.847,4.973222,-38.381847
54.612,4.977081,-38.411628
54.366,4.977081,-38.411628
54.123,4.98094,-38.441409
53.88,4.984799,-38.47119
53.639,4.984799,-38.47119
53.4,4.988658,-38.500971
53.162,4.992516,-38.530752
52.933,5.000234,-38.590314
52.697,5.004093,-38.620095
52.456,5.004093,-38.620095
52.214,5.01181,-38.679657
51.975,5.015669,-38.709439
51.732,5.015669,-38.709439
51.494,5.019528,-38.73922
51.256,5.023387,-38.769001
51.023,5.027246,-38.798782
50.79,5.034963,-38.858344
50.554,5.038822,-38.888125
50.309,5.04654,-38.947687
50.066,5.054257,-39.007249
49.82,5.061975,-39.066811
49.576,5.065834,-39.096593
49.337,5.065834,-39.096593
49.101,5.073551,-39.156155
48.868,5.081269,-39.215717
48.634,5.088986,-39.275279
48.392,5.096704,-39.334841
48.148,5.104422,-39.394403
47.903,5.112139,-39.453965
47.659,5.123716,-39.543309
47.42,5.127574,-39.57309
47.18,5.131433,-39.602871
46.945,5.135292,-39.632652
46.71,5.131433,-39.602871
46.458,5.139151,-39.662433
46.211,5.031104,-38.828563
45.969,5.023387,-38.769001
45.724,4.147439,-32.008697
45.487,4.147439,-32.008697
45.251,4.14358,-31.978916
45.022,4.151298,-32.038478
44.791,4.151298,-32.038478
44.555,4.151298,-32.038478
44.316,4.151298,-32.038478
44.074,4.155157,-32.068259
43.83,4.151298,-32.038478
43.584,4.155157,-32.068259
43.344,4.155157,-32.068259
43.108,4.155157,-32.068259
42.877,4.155157,-32.068259
42.639,4.155157,-32.068259
42.397,4.155157,-32.068259
42.152,4.159015,-32.09804
41.908,4.159015,-32.09804
41.665,4.155157,-32.068259
41.425,4.155157,-32.068259
41.188,4.159015,-32.09804
40.958,4.155157,-32.068259
40.721,4.155157,-32.068259
40.483,4.159015,-32.09804
40.237,4.151298,-32.038478
39.998,4.155157,-32.068259
39.753,4.151298,-32.038478
39.504,4.151298,-32.038478
39.265,4.155157,-32.068259
39.035,4.155157,-32.068259
38.803,4.151298,-32.038478
38.563,4.151298,-32.038478
38.316,4.159015,-32.09804
38.077,4.155157,-32.068259
37.834,4.159015,-32.09804
37.581,4.155157,-32.068259
37.341,4.155157,-32.068259
37.102,4.155157,-32.068259
36.87,4.151298,-32.038478
36.632,4.155157,-32.068259
36.384,4.155157,-32.068259
36.134,4.155157,-32.068259
35.893,4.159015,-32.09804
35.654,4.155157,-32.068259
35.412,4.151298,-32.038478
35.176,4.151298,-32.038478
34.948,4.151298,-32.038478
34.714,4.155157,-32.068259
34.472,4.155157,-32.068259
34.22,4.159015,-32.09804
33.976,4.159015,-32.09804
33.736,4.155157,-32.068259
33.498,4.151298,-32.038478
33.254,4.159015,-32.09804
33.021,4.155157,-32.068259
32.792,4.155157,-32.068259
32.55,4.155157,-32.068259
32.303,4.151298,-32.038478
32.059,4.155157,-32.068259
31.816,4.151298,-32.038478
31.577,4.155157,-32.068259
31.337,4.155157,-32.068259
31.102,4.159015,-32.09804
30.869,4.155157,-32.068259
30.633,4.155157,-32.068259
30.387,4.155157,-32.068259
30.143,4.155157,-32.068259
29.9,4.155157,-32.068259
29.659,4.159015,-32.09804
29.419,4.155157,-32.068259
29.181,4.151298,-32.038478
28.955,4.159015,-32.09804
28.72,4.159015,-32.09804
28.474,4.159015,-32.09804
28.229,4.155157,-32.068259
27.984,4.151298,-32.038478
27.743,4.151298,-32.038478
27.502,4.155157,-32.068259
27.268,4.155157,-32.068259
27.038,4.155157,-32.068259
26.803,4.155157,-32.068259
26.565,4.159015,-32.09804
26.318,4.159015,-32.09804
26.077,4.162874,-32.127821
25.828,4.155157,-32.068259
25.583,4.151298,-32.038478
25.349,4.159015,-32.09804
25.115,4.155157,-32.068259
24.883,4.155157,-32.068259
24.644,4.159015,-32.09804
24.397,4.159015,-32.09804
24.154,4.159015,-32.09804
23.908,4.155157,-32.068259
23.668,4.155157,-32.068259
23.432,4.155157,-32.068259
23.198,4.159015,-32.09804
22.963,4.151298,-32.038478
22.726,4.155157,-32.068259
22.479,4.155157,-32.068259
22.232,4.155157,-32.068259
21.989,4.155157,-32.068259
21.745,4.155157,-32.068259
21.506,4.155157,-32.068259
21.267,4.155157,-32.068259
21.037,4.155157,-32.068259
20.806,4.155157,-32.068259
20.56,4.159015,-32.09804
20.312,4.159015,-32.09804
20.07,4.159015,-32.09804
19.823,4.159015,-32.09804
19.583,4.155157,-32.068259
19.344,4.155157,-32.068259
19.112,4.155157,-32.068259
18.882,4.155157,-32.068259
18.643,4.155157,-32.068259
18.394,4.155157,-32.068259
18.149,4.155157,-32.068259
17.906,4.155157,-32.068259
17.667,4.159015,-32.09804
17.429,4.159015,-32.09804
17.192,4.162874,-32.127821
16.961,4.159015,-32.09804
16.724,4.159015,-32.09804
16.479,4.159015,-32.09804
16.234,4.162874,-32.127821
15.991,4.159015,-32.09804
15.748,4.155157,-32.068259
15.509,4.159015,-32.09804
15.274,4.166733,-32.157602
15.044,4.162874,-32.127821
14.811,4.159015,-32.09804
14.569,4.159015,-32.09804
14.321,4.159015,-32.09804
14.078,4.162874,-32.127821
13.832,4.162874,-32.127821
13.594,4.155157,-32.068259
13.358,4.155157,-32.068259
13.127,4.159015,-32.09804
12.895,4.159015,-32.09804
12.657,4.155157,-32.068259
12.41,4.162874,-32.127821
12.167,4.155157,-32.068259
11.918,4.155157,-32.068259
11.676,4.155157,-32.068259
11.439,4.159015,-32.09804
11.205,4.166733,-32.157602
10.975,4.911482,-37.90535
10.738,4.91534,-37.935131
10.494,4.91534,-37.935131
10.251,4.91534,-37.935131
10.011,4.91534,-37.935131
9.762,4.911482,-37.90535
9.524,4.91534,-37.935131
9.285,4.91534,-37.935131
9.056,4.91534,-37.935131
8.82,4.91534,-37.935131
8.585,4.91534,-37.935131
8.336,4.91534,-37.935131
8.091,4.919199,-37.964912
7.846,4.91534,-37.935131
7.603,4.91534,-37.935131
7.366,4.91534,-37.935131
7.134,4.91534,-37.935131
6.903,4.91534,-37.935131
6.665,4.91534,-37.935131
6.418,4.911482,-37.90535
6.177,4.911482,-37.90535
5.938,4.91534,-37.935131
5.697,4.919199,-37.964912
5.497,4.91534,-37.935131
7.967,3.512966,-38.060442
8.209,3.512966,-38.060442
8.439,3.512966,-38.060442
8.672,3.512966,-38.060442
8.91,3.512966,-38.060442
9.153,3.512966,-38.060442
9.399,3.512966,-38.060442
9.648,3.510206,-38.030539
9.892,3.512966,-38.060442
10.125,3.512966,-38.060442
10.358,3.512966,-38.060442
10.595,3.515726,-38.090345
10.832,3.512966,-38.060442
